RF55_10,GB42976,0.0
RF55_1000,GB53437,0.0
RF55_10008,GB49921,0.0
RF55_1003,XP_006564205.2,0.0
RF55_10030,XP_006561526.2,0.0
RF55_10033,XP_016767324.1,0.0
RF55_10039,GB42680,0.0
RF55_10041,XP_016769618.1,0.0
RF55_1006,GB48028,0.0
RF55_10067,XP_016767868.1,0.0
RF55_10068,XP_016767562.1,0.0
RF55_1007,GB48022,0.0
RF55_10070,XP_016768845.1,0.0
RF55_10076,XP_016772411.1,0.0
RF55_10078,GB53001,0.0
RF55_10079,GB41046,0.0
RF55_10082,XP_016770402.1,0.0
RF55_10083,XP_016771965.1,0.0
RF55_10086,GB47389,0.0
RF55_1009,XP_016773375.1,0.0
RF55_10099,XP_016773023.1,0.0
RF55_101,GB51698,0.0
RF55_1010,GB48031,0.0
RF55_1011,GB41378,0.0
RF55_10114,GB41358,0.0
RF55_10117,XP_016771109.1,0.0
RF55_1012,XP_016767671.1,0.0
RF55_10121,GB50474,0.0
RF55_10122,GB50409,0.0
RF55_10123,GB47963,0.0
RF55_10136,GB54282,0.0
RF55_10146,GB49553,0.0
RF55_1015,GB44515,0.0
RF55_10153,GB45528,0.0
RF55_10157,GB55422,0.0
RF55_10161,GB54765,0.0
RF55_10166,XP_016766400.1,0.0
RF55_10168,GB52979,0.0
RF55_1017,XP_006569787.2,0.0
RF55_10185,GB44039,0.0
RF55_10199,XP_016770477.1,0.0
RF55_102,GB51697,0.0
RF55_10200,GB55909,0.0
RF55_10202,GB50972,0.0
RF55_1021,XP_016768226.1,0.0
RF55_10211,GB53173,0.0
RF55_10220,GB44934,0.0
RF55_10230,XP_006557486.2,0.0
RF55_10234,GB43105,0.0
RF55_10235,GB49325,0.0
RF55_10237,XP_016766745.1,0.0
RF55_10252,XP_016770282.1,0.0
RF55_10253,XP_006572390.2,0.0
RF55_10259,GB49534,0.0
RF55_10265,GB49491,0.0
RF55_1028,XP_016770410.1,0.0
RF55_10283,XP_016767771.1,0.0
RF55_10287,XP_016768893.1,0.0
RF55_1029,XP_016770857.1,0.0
RF55_10292,XP_006571882.2,0.0
RF55_10297,XP_016770675.1,0.0
RF55_103,GB51696,0.0
RF55_10302,GB53353,0.0
RF55_10305,GB46202,0.0
RF55_1031,XP_016770857.1,0.0
RF55_10310,GB42689,0.0
RF55_10314,XP_016767818.1,0.0
RF55_10315,GB44533,0.0
RF55_10326,XP_016766353.1,0.0
RF55_1033,GB55959,0.0
RF55_10340,GB50195,0.0
RF55_10343,GB43231,0.0
RF55_10347,GB49949,0.0
RF55_10349,XP_016769670.1,0.0
RF55_10352,XP_016769400.1,0.0
RF55_1036,GB47328,0.0
RF55_10361,GB53538,0.0
RF55_1037,XP_016768811.1,0.0
RF55_10373,XP_016769258.1,0.0
RF55_10382,GB40941,0.0
RF55_10388,XP_016767202.1,0.0
RF55_10389,GB44133,0.0
RF55_1039,XP_016766746.1,0.0
RF55_10396,GB43256,0.0
RF55_104,GB51699,0.0
RF55_1040,GB54551,0.0
RF55_1041,GB48596,0.0
RF55_10435,GB54570,0.0
RF55_1044,GB48536,0.0
RF55_10445,GB53404,0.0
RF55_10449,XP_006571191.2,0.0
RF55_1045,GB54861,0.0
RF55_10450,XP_016769215.1,0.0
RF55_10452,GB52014,0.0
RF55_10454,GB53440,0.0
RF55_10456,XP_016773276.1,0.0
RF55_10459,GB45654,0.0
RF55_1046,GB54835,0.0
RF55_10465,XP_016770109.1,0.0
RF55_10467,XP_016769260.1,0.0
RF55_10468,XP_016771055.1,0.0
RF55_10472,XP_016770283.1,0.0
RF55_10473,GB45195,0.0
RF55_10487,XP_016768436.1,0.0
RF55_1049,GB47043,0.0
RF55_105,GB47651,0.0
RF55_10511,XP_016771885.1,0.0
RF55_10512,XP_016767079.1,0.0
RF55_10518,XP_016769945.1,0.0
RF55_10519,GB54446,0.0
RF55_10525,XP_016771733.1,0.0
RF55_10526,GB54172,0.0
RF55_10530,XP_016769128.1,0.0
RF55_10551,GB44544,0.0
RF55_10552,GB43945,0.0
RF55_10553,XP_016771089.1,0.0
RF55_10554,GB49960,0.0
RF55_10555,XP_016772216.1,0.0
RF55_10556,XP_016768040.1,0.0
RF55_1057,GB42747,0.0
RF55_10574,GB52421,0.0
RF55_10578,XP_016772173.1,0.0
RF55_1058,GB44293,0.0
RF55_10588,XP_016770467.1,0.0
RF55_10589,GB49413,0.0
RF55_1059,GB54573,0.0
RF55_10590,XP_016770850.1,0.0
RF55_10593,XP_016767869.1,0.0
RF55_106,411658,0.0
RF55_1060,GB46059,0.0
RF55_10601,XP_016768170.1,0.0
RF55_10613,GB42062,0.0
RF55_1062,GB46016,0.0
RF55_10632,GB43831,0.0
RF55_10635,XP_006559530.2,0.0
RF55_10641,XP_016769078.1,0.0
RF55_10647,XP_016770008.1,0.0
RF55_10648,XP_016770009.1,0.0
RF55_1066,GB40625,0.0
RF55_10660,GB41688,0.0
RF55_10672,GB54337,0.0
RF55_1069,GB40704,0.0
RF55_10695,XP_016769900.1,0.0
RF55_10697,GB53036,0.0
RF55_10702,GB44414,0.0
RF55_10709,GB52039,0.0
RF55_10712,XP_006564666.2,0.0
RF55_10713,XP_016769480.1,0.0
RF55_10719,GB51973,0.0
RF55_10733,GB42692,0.0
RF55_10752,XP_016771487.1,0.0
RF55_10753,XP_016771487.1,0.0
RF55_10754,XP_016767719.1,0.0
RF55_10793,GB54747,0.0
RF55_10800,XP_006566192.2,0.0
RF55_10807,GB41193,0.0
RF55_10808,XP_016768861.1,0.0
RF55_1082,GB47748,0.0
RF55_10828,XP_016770993.1,0.0
RF55_10838,GB50262,0.0
RF55_1084,GB47746,0.0
RF55_10843,GB41863,0.0
RF55_10844,GB41815,0.0
RF55_10847,GB51683,0.0
RF55_10852,GB42844,0.0
RF55_10854,XP_016768807.1,0.0
RF55_10856,GB51210,0.0
RF55_1086,GB45760,0.0
RF55_10869,XP_016769808.1,0.0
RF55_1087,102656088,0.0
RF55_10880,XP_016769826.1,0.0
RF55_10894,XP_006566096.2,0.0
RF55_10896,XP_016771958.1,0.0
RF55_10908,GB49074,0.0
RF55_10909,XP_006569912.2,0.0
RF55_10917,GB55514,0.0
RF55_10923,GB51782,0.0
RF55_10942,GB54802,0.0
RF55_10953,410229,0.0
RF55_10954,XP_016769885.1,0.0
RF55_10955,GB50144,0.0
RF55_10969,XP_006569897.2,0.0
RF55_1097,XP_016768812.1,0.0
RF55_10971,GB45106,0.0
RF55_10973,XP_016767284.1,0.0
RF55_10979,GB51968,0.0
RF55_10986,GB54968,0.0
RF55_1099,GB52848,0.0
RF55_10995,XP_016767501.1,0.0
RF55_1100,XP_016769149.1,0.0
RF55_11002,XP_016768909.1,0.0
RF55_11004,XP_016766816.1,0.0
RF55_11008,GB52687,0.0
RF55_1101,GB43899,0.0
RF55_11013,GB44984,0.0
RF55_11014,GB41759,0.0
RF55_11030,GB54778,0.0
RF55_11031,XP_016766939.1,0.0
RF55_11037,GB53714,0.0
RF55_1104,XP_016769017.1,0.0
RF55_11054,XP_016767443.1,0.0
RF55_11055,XP_016767425.1,0.0
RF55_11058,GB49343,0.0
RF55_11064,XP_016770728.1,0.0
RF55_11065,XP_016772538.1,0.0
RF55_11066,GB46693,0.0
RF55_11075,XP_016769465.1,0.0
RF55_11077,GB52426,0.0
RF55_1108,102654776,0.0
RF55_11089,XP_016768442.1,0.0
RF55_11094,XP_016770718.1,0.0
RF55_11099,GB40886,0.0
RF55_11101,GB54321,0.0
RF55_11117,XP_016772444.1,0.0
RF55_11118,XP_006557771.2,0.0
RF55_1112,GB51583,0.0
RF55_11145,GB44828,0.0
RF55_1115,GB47440,0.0
RF55_1116,XP_016771358.1,0.0
RF55_11160,GB44800,0.0
RF55_11161,XP_006561775.2,0.0
RF55_11162,GB53172,0.0
RF55_11179,GB51723,0.0
RF55_1118,GB47450,0.0
RF55_11186,XP_016768569.1,0.0
RF55_11188,GB46740,0.0
RF55_1119,GB43135,0.0
RF55_11191,GB45693,0.0
RF55_112,GB47114,0.0
RF55_1120,GB43184,0.0
RF55_11204,XP_016773175.1,0.0
RF55_11205,GB43704,0.0
RF55_11209,GB50911,0.0
RF55_11223,GB49399,0.0
RF55_1123,GB41909,0.0
RF55_11230,GB52737,0.0
RF55_11235,GB42207,0.0
RF55_11236,GB43820,0.0
RF55_1124,GB41758,0.0
RF55_11246,GB41156,0.0
RF55_11247,XP_016769777.1,0.0
RF55_1125,GB41911,0.0
RF55_11252,GB42976,0.0
RF55_11254,GB43248,0.0
RF55_11257,GB50173,0.0
RF55_11260,XP_016771857.1,0.0
RF55_11262,GB50239,0.0
RF55_11266,XP_016770713.1,0.0
RF55_11275,GB52013,0.0
RF55_11276,XP_016770596.1,0.0
RF55_1128,GB41755,0.0
RF55_11281,GB54174,0.0
RF55_11288,GB55793,0.0
RF55_11289,GB51278,0.0
RF55_113,XP_016772707.1,0.0
RF55_1131,GB54389,0.0
RF55_11316,GB48884,0.0
RF55_11318,GB50370,0.0
RF55_11322,GB55388,0.0
RF55_11324,GB52569,0.0
RF55_11332,GB51692,0.0
RF55_1134,GB45618,0.0
RF55_11342,GB42106,0.0
RF55_11354,XP_001120842.4,0.0
RF55_11355,GB50322,0.0
RF55_11356,GB51256,0.0
RF55_1136,GB40818,0.0
RF55_11378,XP_016769195.1,0.0
RF55_1138,XP_016768819.1,0.0
RF55_11382,GB46339,0.0
RF55_11384,GB48017,0.0
RF55_11385,XP_016769242.1,0.0
RF55_11391,XP_016769238.1,0.0
RF55_11399,GB51337,0.0
RF55_11400,GB42894,0.0
RF55_1141,XP_016769188.1,0.0
RF55_1142,GB55854,0.0
RF55_11422,XP_016772539.1,0.0
RF55_1143,XP_016770048.1,0.0
RF55_11430,XP_016769030.1,0.0
RF55_1144,XP_016770049.1,0.0
RF55_11446,XP_016771360.1,0.0
RF55_1145,GB44383,0.0
RF55_1146,XP_016769446.1,0.0
RF55_11460,XP_016768728.1,0.0
RF55_1147,XP_016770308.1,0.0
RF55_1148,GB40556,0.0
RF55_11480,GB54037,0.0
RF55_1149,XP_016769114.1,0.0
RF55_1150,GB40559,0.0
RF55_11500,XP_016770682.1,0.0
RF55_11507,GB52075,0.0
RF55_11509,GB42141,0.0
RF55_11510,GB53676,0.0
RF55_11519,102656882,0.0
RF55_11537,GB53147,0.0
RF55_1154,GB44213,0.0
RF55_11551,XP_016769323.1,0.0
RF55_11554,GB48187,0.0
RF55_1157,XP_016773508.1,0.0
RF55_11572,GB47573,0.0
RF55_11579,GB55281,0.0
RF55_11581,XP_016767515.1,0.0
RF55_1159,GB49680,0.0
RF55_11590,XP_016766549.1,0.0
RF55_116,GB53421,0.0
RF55_11617,GB46478,0.0
RF55_1162,GB46275,0.0
RF55_11621,GB53959,0.0
RF55_11623,XP_016768030.1,0.0
RF55_11642,GB41239,0.0
RF55_11644,XP_394503.5,0.0
RF55_1165,XP_016768745.1,0.0
RF55_11653,XP_016766549.1,0.0
RF55_11654,GB41856,0.0
RF55_11659,GB49025,0.0
RF55_11663,GB45582,0.0
RF55_11675,GB52729,0.0
RF55_11676,GB48271,0.0
RF55_11687,GB44906,0.0
RF55_1170,GB14597,0.0
RF55_11724,GB40483,0.0
RF55_11728,XP_016769034.1,0.0
RF55_11735,XP_016769927.1,0.0
RF55_11737,XP_016770059.1,0.0
RF55_11738,XP_016771289.1,0.0
RF55_1174,XP_016770146.1,0.0
RF55_11757,GB42516,0.0
RF55_11768,XP_016772854.1,0.0
RF55_1177,GB45086,0.0
RF55_11770,GB52616,0.0
RF55_11776,GB40141,0.0
RF55_1178,GB54263,0.0
RF55_118,GB48749,0.0
RF55_11805,XP_016767405.1,0.0
RF55_11806,GB48658,0.0
RF55_11808,GB50822,0.0
RF55_11813,GB53376,0.0
RF55_11817,GB49537,0.0
RF55_1182,GB54256,0.0
RF55_11820,GB43305,0.0
RF55_11826,GB40796,0.0
RF55_11828,GB48628,0.0
RF55_11833,GB55853,0.0
RF55_11847,XP_016769209.1,0.0
RF55_11870,XP_016767595.1,0.0
RF55_1188,GB53055,0.0
RF55_11887,GB47350,0.0
RF55_11888,726952,0.0
RF55_11889,GB52198,0.0
RF55_11895,XP_016769391.1,0.0
RF55_11902,GB51246,0.0
RF55_11904,XP_016770548.1,0.0
RF55_1192,XP_016769850.1,0.0
RF55_11922,GB45973,0.0
RF55_11923,102656134,0.0
RF55_11928,GB55490,0.0
RF55_11930,GB41342,0.0
RF55_11960,XP_016771010.1,0.0
RF55_1198,GB54916,0.0
RF55_11980,GB43738,0.0
RF55_11998,XP_006559495.2,0.0
RF55_120,GB47882,0.0
RF55_1200,GB47194,0.0
RF55_12001,XP_016769001.1,0.0
RF55_1201,GB42436,0.0
RF55_1203,XP_016771852.1,0.0
RF55_12032,GB52472,0.0
RF55_12036,GB51518,0.0
RF55_12039,XP_016768091.1,0.0
RF55_12048,GB53146,0.0
RF55_1205,GB43559,0.0
RF55_12053,GB47680,0.0
RF55_12068,GB54811,0.0
RF55_12069,XP_016768832.1,0.0
RF55_1208,XP_016766926.1,0.0
RF55_12080,XP_016772064.1,0.0
RF55_1209,XP_016766933.1,0.0
RF55_12091,XP_016770744.1,0.0
RF55_121,GB47884,0.0
RF55_1210,XP_006569347.2,0.0
RF55_12108,XP_016768449.1,0.0
RF55_12109,GB44918,0.0
RF55_1211,XP_016771846.1,0.0
RF55_12117,GB52426,0.0
RF55_12122,GB44745,0.0
RF55_12124,GB43158,0.0
RF55_1213,XP_016767237.1,0.0
RF55_1214,GB55216,0.0
RF55_12144,GB51910,0.0
RF55_1217,GB45864,0.0
RF55_12170,GB50990,0.0
RF55_12172,GB50057,0.0
RF55_1218,GB45837,0.0
RF55_1219,GB46493,0.0
RF55_12199,GB44176,0.0
RF55_122,GB47884,0.0
RF55_12212,GB50024,0.0
RF55_12216,XP_016770249.1,0.0
RF55_12225,XP_016768118.1,0.0
RF55_12233,GB47281,0.0
RF55_1224,XP_016772947.1,0.0
RF55_12240,GB49326,0.0
RF55_12241,GB41754,0.0
RF55_12252,GB48817,0.0
RF55_12253,GB45250,0.0
RF55_12256,GB50996,0.0
RF55_12263,GB55056,0.0
RF55_12264,102656501,0.0
RF55_12269,XP_016766179.1,0.0
RF55_1227,XP_016769917.1,0.0
RF55_12273,XP_016770291.1,0.0
RF55_12279,GB43738,0.0
RF55_12280,GB41080,0.0
RF55_12281,GB41080,0.0
RF55_12289,GB50606,0.0
RF55_12292,GB53846,0.0
RF55_123,GB47882,0.0
RF55_12300,GB55484,0.0
RF55_12305,XP_016773505.1,0.0
RF55_12306,GB52980,0.0
RF55_1231,XP_006571849.2,0.0
RF55_12319,GB43087,0.0
RF55_1232,GB42183,0.0
RF55_12331,GB55187,0.0
RF55_1234,XP_016773630.1,0.0
RF55_12341,GB40765,0.0
RF55_12344,GB55746,0.0
RF55_12345,GB45694,0.0
RF55_1235,XP_016768188.1,0.0
RF55_12353,XP_016766797.1,0.0
RF55_12355,GB42664,0.0
RF55_12365,XP_016771657.1,0.0
RF55_12367,XP_016770529.1,0.0
RF55_1238,XP_016767990.1,0.0
RF55_12380,XP_016771390.1,0.0
RF55_1240,GB48086,0.0
RF55_1241,GB48072,0.0
RF55_12413,GB49040,0.0
RF55_12418,GB47190,0.0
RF55_12427,XP_016767882.1,0.0
RF55_1243,100577273,0.0
RF55_12436,XP_016769111.1,0.0
RF55_12446,GB49843,0.0
RF55_1245,XP_016766958.1,0.0
RF55_12457,GB40113,0.0
RF55_12462,GB45568,0.0
RF55_12468,GB41969,0.0
RF55_1247,GB47370,0.0
RF55_1248,XP_016771919.1,0.0
RF55_12491,GB40574,0.0
RF55_125,GB48749,0.0
RF55_12500,GB44746,0.0
RF55_1252,GB42159,0.0
RF55_12535,GB43074,0.0
RF55_12549,XP_016771487.1,0.0
RF55_12558,GB45507,0.0
RF55_1256,XP_016769189.1,0.0
RF55_12564,XP_016768005.1,0.0
RF55_12570,GB42525,0.0
RF55_12575,GB48162,0.0
RF55_12581,GB44445,0.0
RF55_12583,XP_016773421.1,0.0
RF55_12589,XP_016767279.1,0.0
RF55_12610,GB40866,0.0
RF55_1262,GB47036,0.0
RF55_1263,GB53043,0.0
RF55_12632,XP_016772419.1,0.0
RF55_12635,GB48203,0.0
