GB10293,RF55_1941,0.0
GB10936,RF55_5502,0.0
GB11364,RF55_6689,0.0
GB13213,RF55_1274,0.0
GB14597,RF55_1170,0.0
GB17921,RF55_6761,0.0
GB17991,RF55_6925,0.0
GB18327,RF55_4281,0.0
GB18750,RF55_2846,0.0
GB40014,RF55_11117,0.0
GB40017,RF55_1406,0.0
GB40028,RF55_599,0.0
GB40057,RF55_6507,0.0
GB40063,RF55_6929,0.0
GB40067,RF55_3962,0.0
GB40071,RF55_15183,0.0
GB40074,RF55_3078,0.0
GB40075,RF55_8737,0.0
GB40077,RF55_4834,0.0
GB40085,RF55_8119,0.0
GB40086,RF55_10635,0.0
GB40091,RF55_732,0.0
GB40098,RF55_283,0.0
GB40106,RF55_4704,0.0
GB40112,RF55_5543,0.0
GB40113,RF55_12457,0.0
GB40118,RF55_5436,0.0
GB40134,RF55_173,0.0
GB40141,RF55_11776,0.0
GB40142,RF55_256,0.0
GB40145,RF55_5844,0.0
GB40147,RF55_2137,0.0
GB40151,RF55_6928,0.0
GB40162,RF55_9873,0.0
GB40206,RF55_3012,0.0
GB40207,RF55_6238,0.0
GB40208,RF55_3013,0.0
GB40217,RF55_1394,0.0
GB40238,RF55_3011,0.0
GB40251,RF55_3965,0.0
GB40263,RF55_438,0.0
GB40269,RF55_16820,0.0
GB40274,RF55_11186,0.0
GB40278,RF55_3599,0.0
GB40280,RF55_9708,0.0
GB40283,RF55_1466,0.0
GB40289,RF55_9435,0.0
GB40296,RF55_15873,0.0
GB40303,RF55_367,0.0
GB40304,RF55_366,0.0
GB40305,RF55_365,0.0
GB40312,RF55_1628,0.0
GB40319,RF55_6089,0.0
GB40320,RF55_8984,0.0
GB40336,RF55_4894,0.0
GB40341,RF55_3437,0.0
GB40343,RF55_5673,0.0
GB40350,RF55_261,0.0
GB40356,RF55_886,0.0
GB40358,RF55_213,0.0
GB40361,RF55_7540,0.0
GB40362,RF55_642,0.0
GB40363,RF55_7991,0.0
GB40364,RF55_7989,0.0
GB40381,RF55_4989,0.0
GB40385,RF55_4989,0.0
GB40388,RF55_6482,0.0
GB40400,RF55_8989,0.0
GB40414,RF55_2860,0.0
GB40420,RF55_1673,0.0
GB40424,RF55_12069,0.0
GB40427,RF55_13594,0.0
GB40431,RF55_2366,0.0
GB40452,RF55_2804,0.0
GB40453,RF55_2367,0.0
GB40466,RF55_2925,0.0
GB40473,RF55_3460,0.0
GB40480,RF55_5501,0.0
GB40483,RF55_11724,0.0
GB40495,RF55_6106,0.0
GB40500,RF55_5880,0.0
GB40507,RF55_5193,0.0
GB40513,RF55_6434,0.0
GB40515,RF55_7182,0.0
GB40531,RF55_5355,0.0
GB40534,RF55_6718,0.0
GB40537,RF55_9101,0.0
GB40541,RF55_1823,0.0
GB40545,RF55_212,0.0
GB40555,RF55_5115,0.0
GB40556,RF55_1148,0.0
GB40559,RF55_1150,0.0
GB40563,RF55_6282,0.0
GB40565,RF55_9801,0.0
GB40574,RF55_12491,0.0
GB40576,RF55_8417,0.0
GB40578,RF55_4526,0.0
GB40594,RF55_2643,0.0
GB40598,RF55_1466,0.0
GB40599,RF55_14568,0.0
GB40610,RF55_8244,0.0
GB40624,RF55_13138,0.0
GB40625,RF55_1066,0.0
GB40629,RF55_8440,0.0
GB40652,RF55_679,0.0
GB40654,RF55_540,0.0
GB40670,RF55_138,0.0
GB40671,RF55_4666,0.0
GB40672,RF55_339,0.0
GB40673,RF55_15785,0.0
GB40674,RF55_681,0.0
GB40676,RF55_680,0.0
GB40678,RF55_2852,0.0
GB40690,RF55_2045,0.0
GB40703,RF55_3474,0.0
GB40704,RF55_1069,0.0
GB40706,RF55_1468,0.0
GB40718,RF55_6516,0.0
GB40720,RF55_13702,0.0
GB40735,RF55_5206,0.0
GB40741,RF55_4282,0.0
GB40744,RF55_4285,0.0
GB40746,RF55_9312,0.0
GB40747,RF55_3210,0.0
GB40748,RF55_1827,0.0
GB40750,RF55_6006,0.0
GB40751,RF55_6907,0.0
GB40764,RF55_15469,0.0
GB40765,RF55_12341,0.0
GB40775,RF55_3843,0.0
GB40779,RF55_4888,0.0
GB40783,RF55_3164,0.0
GB40794,RF55_3165,0.0
GB40796,RF55_11826,0.0
GB40802,RF55_3841,0.0
GB40805,RF55_8047,0.0
GB40818,RF55_1136,0.0
GB40824,RF55_3211,0.0
GB40838,RF55_4375,0.0
GB40845,RF55_6424,0.0
GB40858,RF55_3597,0.0
GB40859,RF55_6514,0.0
GB40866,RF55_12610,0.0
GB40867,RF55_2432,0.0
GB40871,RF55_3991,0.0
GB40874,RF55_4874,0.0
GB40878,RF55_8597,0.0
GB40880,RF55_7845,0.0
GB40886,RF55_11099,0.0
GB40891,RF55_4876,0.0
GB40893,RF55_4877,0.0
GB40901,RF55_470,0.0
GB40904,RF55_460,0.0
GB40907,RF55_7876,0.0
GB40908,RF55_758,0.0
GB40909,RF55_759,0.0
GB40911,RF55_4638,0.0
GB40923,RF55_4637,0.0
GB40928,RF55_7779,0.0
GB40931,RF55_457,0.0
