TRINITY_DN10001_c0_g1,RF55_3076,0.0
TRINITY_DN10001_c1_g1,RF55_3076,0.0
TRINITY_DN10002_c0_g1,RF55_11355,0.0
TRINITY_DN10005_c0_g1,RF55_17615,0.0
TRINITY_DN10009_c0_g2,RF55_2877,0.0
TRINITY_DN10012_c0_g2,RF55_2694,0.0
TRINITY_DN10019_c0_g1,RF55_7892,0.0
TRINITY_DN10020_c0_g1,RF55_7248,0.0
TRINITY_DN10025_c1_g1,RF55_6893,0.0
TRINITY_DN10025_c2_g1,RF55_315,0.0
TRINITY_DN10027_c0_g1,RF55_14927,0.0
TRINITY_DN10028_c0_g1,RF55_5193,0.0
TRINITY_DN10032_c0_g1,RF55_9475,0.0
TRINITY_DN10034_c0_g1,RF55_5546,0.0
TRINITY_DN1003_c0_g1,RF55_1332,0.0
TRINITY_DN10041_c0_g1,RF55_13339,0.0
TRINITY_DN10045_c0_g1,RF55_973,0.0
TRINITY_DN10046_c0_g1,RF55_8607,0.0
TRINITY_DN10050_c0_g1,RF55_3207,0.0
TRINITY_DN10052_c0_g1,RF55_3144,0.0
TRINITY_DN10058_c0_g1,RF55_8323,0.0
TRINITY_DN10061_c0_g1,RF55_6675,0.0
TRINITY_DN10062_c0_g1,RF55_12902,0.0
TRINITY_DN10064_c1_g1,RF55_670,0.0
TRINITY_DN10065_c0_g1,RF55_7986,0.0
TRINITY_DN10066_c0_g1,RF55_2914,0.0
TRINITY_DN10068_c1_g1,RF55_4022,0.0
TRINITY_DN10071_c0_g1,RF55_7387,0.0
TRINITY_DN10072_c0_g2,RF55_931,0.0
TRINITY_DN10073_c1_g1,RF55_4368,0.0
TRINITY_DN10074_c0_g2,RF55_7176,0.0
TRINITY_DN10075_c0_g1,RF55_3104,0.0
TRINITY_DN10078_c0_g2,RF55_7005,0.0
TRINITY_DN10079_c0_g1,RF55_10681,0.0
TRINITY_DN10081_c1_g1,RF55_5535,0.0
TRINITY_DN10081_c1_g2,RF55_5535,0.0
TRINITY_DN10081_c1_g3,RF55_5535,0.0
TRINITY_DN10081_c2_g1,RF55_5536,0.0
TRINITY_DN10094_c0_g1,RF55_703,0.0
TRINITY_DN10096_c0_g2,RF55_9398,0.0
TRINITY_DN1009_c0_g1,RF55_1604,0.0
TRINITY_DN10102_c0_g2,RF55_9078,0.0
TRINITY_DN10103_c0_g1,RF55_6581,0.0
TRINITY_DN10104_c0_g1,RF55_3359,0.0
TRINITY_DN10105_c0_g1,RF55_350,0.0
TRINITY_DN10106_c0_g2,RF55_2220,0.0
TRINITY_DN10106_c1_g1,RF55_1771,0.0
TRINITY_DN10107_c0_g1,RF55_9212,0.0
TRINITY_DN10108_c0_g1,RF55_9568,0.0
TRINITY_DN10111_c0_g1,RF55_1758,0.0
TRINITY_DN10112_c0_g1,RF55_5988,0.0
TRINITY_DN10117_c1_g1,RF55_7382,0.0
TRINITY_DN10117_c1_g2,RF55_7382,0.0
TRINITY_DN10121_c1_g1,RF55_2982,0.0
TRINITY_DN10124_c0_g1,RF55_7390,0.0
TRINITY_DN10127_c0_g1,RF55_4327,0.0
TRINITY_DN10129_c0_g1,RF55_652,0.0
TRINITY_DN10130_c0_g1,RF55_13506,0.0
TRINITY_DN10133_c0_g1,RF55_5068,0.0
TRINITY_DN10134_c0_g1,RF55_2172,0.0
TRINITY_DN10135_c0_g1,RF55_12305,0.0
TRINITY_DN10135_c1_g1,RF55_12305,0.0
TRINITY_DN10138_c0_g1,RF55_8134,0.0
TRINITY_DN1013_c0_g1,RF55_5789,0.0
TRINITY_DN1013_c0_g2,RF55_5789,0.0
TRINITY_DN10143_c0_g1,RF55_1552,0.0
