TRINITY_DN10002_c0_g1,GB50322,0.0
TRINITY_DN10005_c0_g1,XP_016767798.1,0.0
TRINITY_DN10009_c0_g2,XP_016771591.1,0.0
TRINITY_DN10012_c0_g2,GB55299,0.0
TRINITY_DN10016_c0_g1,GB49862,0.0
TRINITY_DN10020_c0_g1,XP_016769479.1,0.0
TRINITY_DN10025_c1_g1,GB48408,0.0
TRINITY_DN10025_c2_g1,GB55652,0.0
TRINITY_DN10028_c0_g1,GB40507,0.0
TRINITY_DN10032_c0_g1,GB45534,0.0
TRINITY_DN10033_c0_g1,XP_016766432.1,0.0
TRINITY_DN10034_c0_g1,GB55906,0.0
TRINITY_DN10041_c0_g1,GB51465,0.0
TRINITY_DN10046_c0_g1,GB53729,0.0
TRINITY_DN10050_c0_g1,XP_016770062.1,0.0
TRINITY_DN10058_c0_g1,XP_016770157.1,0.0
TRINITY_DN10064_c1_g1,GB53220,0.0
TRINITY_DN10065_c0_g1,GB48886,0.0
TRINITY_DN10066_c0_g1,GB55440,0.0
TRINITY_DN10071_c0_g1,GB45009,0.0
TRINITY_DN10072_c0_g2,XP_016768069.1,0.0
TRINITY_DN10074_c0_g2,XP_395147.4,0.0
TRINITY_DN10075_c0_g1,GB49651,0.0
TRINITY_DN10078_c0_g2,GB51607,0.0
TRINITY_DN10079_c0_g1,GB47438,0.0
TRINITY_DN10084_c0_g2,XP_016772531.1,0.0
TRINITY_DN10087_c0_g1,GB54035,0.0
TRINITY_DN10087_c0_g3,XP_016770500.1,0.0
TRINITY_DN10092_c0_g1,GB49852,0.0
TRINITY_DN10094_c0_g1,XP_016768649.1,0.0
TRINITY_DN10098_c0_g1,XP_016767734.1,0.0
TRINITY_DN1009_c0_g1,XP_016771998.1,0.0
TRINITY_DN10102_c0_g2,GB53296,0.0
TRINITY_DN10103_c0_g1,GB42186,0.0
TRINITY_DN10104_c0_g1,GB53070,0.0
TRINITY_DN10105_c0_g1,GB55574,0.0
TRINITY_DN10106_c0_g2,GB46801,0.0
TRINITY_DN10106_c1_g1,XP_016773430.1,0.0
TRINITY_DN10107_c0_g1,GB42645,0.0
TRINITY_DN10108_c0_g1,GB47846,0.0
TRINITY_DN10109_c0_g1,XP_016773035.1,0.0
TRINITY_DN10110_c0_g2,XP_016772806.1,0.0
TRINITY_DN10111_c0_g1,GB42479,0.0
TRINITY_DN10112_c0_g1,XP_016772995.1,0.0
TRINITY_DN10113_c0_g2,GB42930,0.0
TRINITY_DN10124_c0_g1,GB41781,0.0
TRINITY_DN10127_c0_g1,GB50750,0.0
TRINITY_DN10130_c0_g1,GB50108,0.0
TRINITY_DN10133_c0_g1,GB41244,0.0
TRINITY_DN10134_c0_g1,GB50997,0.0
TRINITY_DN10135_c0_g1,XP_016773505.1,0.0
TRINITY_DN10135_c1_g1,XP_016773505.1,0.0
TRINITY_DN10137_c0_g1,XP_016771264.1,0.0
TRINITY_DN10140_c0_g2,GB52879,0.0
TRINITY_DN10143_c0_g1,GB52774,0.0
TRINITY_DN10144_c0_g2,GB48675,0.0
TRINITY_DN10145_c1_g3,GB52686,0.0
TRINITY_DN10146_c0_g2,GB54657,0.0
TRINITY_DN10148_c0_g1,XP_016773001.1,0.0
TRINITY_DN10149_c0_g1,GB49652,0.0
TRINITY_DN10150_c0_g1,XP_016769259.1,0.0
TRINITY_DN10151_c0_g1,GB53033,0.0
TRINITY_DN10154_c0_g2,GB54972,0.0
TRINITY_DN10157_c0_g1,GB47303,0.0
TRINITY_DN10158_c0_g1,GB55847,0.0
TRINITY_DN10164_c0_g2,GB44648,0.0
TRINITY_DN10165_c0_g1,XP_016769710.1,0.0
TRINITY_DN10166_c0_g1,102655971,0.0
TRINITY_DN10171_c0_g1,XP_016767748.1,0.0
TRINITY_DN10175_c0_g1,GB45133,0.0
TRINITY_DN10178_c0_g1,GB53836,0.0
TRINITY_DN10179_c0_g1,GB50282,0.0
TRINITY_DN10182_c0_g1,GB53192,0.0
TRINITY_DN10185_c0_g1,GB55507,0.0
TRINITY_DN10188_c0_g1,GB55352,0.0
TRINITY_DN10192_c0_g1,GB42719,0.0
TRINITY_DN10193_c0_g1,XP_016772372.1,0.0
TRINITY_DN10197_c0_g1,GB41842,0.0
TRINITY_DN10198_c0_g1,GB52852,0.0
TRINITY_DN10200_c0_g1,GB44365,0.0
TRINITY_DN10201_c0_g1,XP_016768718.1,0.0
TRINITY_DN10202_c0_g1,GB51599,0.0
TRINITY_DN10206_c0_g1,GB49032,0.0
TRINITY_DN10207_c0_g1,GB41974,0.0
TRINITY_DN10212_c1_g1,411763,0.0
TRINITY_DN10217_c0_g1,XP_016767749.1,0.0
TRINITY_DN10218_c0_g1,GB41037,0.0
TRINITY_DN10219_c0_g1,GB41499,0.0
TRINITY_DN10222_c0_g1,GB45662,0.0
TRINITY_DN10225_c0_g1,GB47182,0.0
TRINITY_DN10226_c0_g1,GB51515,0.0
TRINITY_DN10227_c0_g1,GB42236,0.0
TRINITY_DN10228_c1_g1,XP_016772845.1,0.0
TRINITY_DN10228_c1_g2,XP_001123207.3,0.0
TRINITY_DN1022_c0_g2,GB54215,0.0
TRINITY_DN10231_c0_g1,XP_016767131.1,0.0
TRINITY_DN10231_c0_g3,XP_016767131.1,0.0
TRINITY_DN10236_c0_g1,GB44890,0.0
TRINITY_DN10238_c0_g1,GB45071,0.0
TRINITY_DN10241_c0_g1,GB51257,0.0
TRINITY_DN10242_c0_g1,XP_016771321.1,0.0
TRINITY_DN10247_c0_g3,XP_016767671.1,0.0
TRINITY_DN10249_c0_g1,GB44896,0.0
TRINITY_DN10250_c0_g1,GB47333,0.0
